"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Cardiovascular disease","hsa05410","Hypertrophic cardiomyopathy","26/2256","99/9382",0.262626262626263,1.09218067196791,0.518781521304135,0.338284679122547,0.573613151555623,0.573613151555623,"TGFB1/TPM4/ATP2A2/DAG1/ITGA3/ITGB8/ACE/PRKAA1/ACTB/EDN1/ITGA7/CACNB3/CACNA2D3/LMNA/EMD/ATP2A3/MYBPC3/TNF/ACTG1/LAMA2/TPM3/SNTB2/TPM2/ITGB7/ATP2A1/IL6",26
"Metabolism","Carbohydrate metabolism","hsa00052","Galactose metabolism","9/2256","32/9382",0.28125,1.16963098404255,0.54081106889464,0.35761829524797,0.599962987772904,0.599962987772904,"B4GALT1/MGAM/PFKP/HK3/PGM2/HK1/GALM/UGP2/PFKL",9
"Human Diseases","Immune disease","hsa05310","Asthma","9/2256","32/9382",0.28125,1.16963098404255,0.54081106889464,0.35761829524797,0.599962987772904,0.599962987772904,"PRG2/CD40/HLA-DPA1/HLA-DMA/HLA-DPB1/HLA-DRA/TNF/IL10/FCER1G",9
"Metabolism","Lipid metabolism","hsa00564","Glycerophospholipid metabolism","27/2256","104/9382",0.259615384615385,1.07965936988543,0.459618561275628,0.358952214906866,0.599962987772904,0.599962987772904,"GDPD5/ETNK1/GPAM/PLA2G6/LYPLA1/PCYT2/MBOAT1/DGKD/ACHE/LPGAT1/PLD2/CRLS1/PLPP3/GNPAT/PGS1/GPCPD1/PLA1A/MBOAT7/PLD3/AGPAT5/DGKA/LPCAT1/SGMS1/PISD/LPIN1/GPD1L/CEPT1",27
"Metabolism","Glycan biosynthesis and metabolism","hsa00514","Other types of O-glycan biosynthesis","13/2256","49/9382",0.26530612244898,1.10332537270227,0.408005102331272,0.394631365109839,0.653375514875252,0.653375514875252,"LFNG/B4GALT1/MFNG/GALNT7/GALNT10/POFUT1/POFUT2/B4GALT3/GALNT3/GXYLT2/POGLUT1/ST6GAL1/GXYLT1",13
"Human Diseases","Substance dependence","hsa05030","Cocaine addiction","13/2256","49/9382",0.26530612244898,1.10332537270227,0.408005102331272,0.394631365109839,0.653375514875252,0.653375514875252,"GRIN3A/RELA/PRKACB/CDK5R1/DLG4/CREB1/GNAI3/GRM2/GPSM1/SLC6A3/ATF4/ATF2/GRIN2C",13
"Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","56/2256","226/9382",0.247787610619469,1.03047134877299,0.260894072646132,0.422846868453171,0.692785877524365,0.692785877524365,"GRIN3A/GHRL/RELA/VAV3/PPARA/ADCY3/PRKACB/ATP2A2/PAK1/ATP2B1/ADORA2A/AKT2/CALM2/SSTR2/PPP1CB/EDN1/CREB1/ROCK2/FFAR2/HCAR2/GNAI3/FOS/PLD2/AFDN/PDE4B/ATP2A3/VAV2/RAC1/MAPK1/CALM3/RAC2/RRAS2/ATP1A1/PPP1R12A/FXYD2/AKT1/PDE4A/RHOA/ATP2B4/CNGB1/RAF1/PDE4D/ACOX1/NFKBIA/ATP1B1/GABBR1/PPP1CC/HCAR3/GIPR/PTGER3/ATP2A1/PTGER2/GRIN2C/ATP1B3/VAV1/MYL9",56
"Metabolism","Amino acid metabolism","hsa00330","Arginine and proline metabolism","13/2256","50/9382",0.26,1.08125886524823,0.32414520158361,0.426258974875671,0.692785877524365,0.692785877524365,"GOT2/ALDH3A2/ODC1/ALDH9A1/L3HYPDH/P4HA2/GOT1/SAT1/OAT/SAT2/ALDH1B1/ALDH2/SMOX",13
"Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","25/2256","99/9382",0.252525252525253,1.05017372304606,0.282371562450657,0.427169591088531,0.692785877524365,0.692785877524365,"ADCY3/PRKACB/IL1R1/MAPK11/MAPK13/PLA2G6/HRH1/CALM2/PPP1CB/MAPK14/ITPR2/IL1B/CALM3/ITPR1/ALOX12/F2RL1/SRC/PTGER4/ASIC3/IL1RAP/MAPK12/PPP1CC/PRKCD/PTGER2/MAP2K3",25
"Metabolism","Metabolism of cofactors and vitamins","hsa00860","Porphyrin metabolism","12/2256","46/9382",0.260869565217391,1.08487511563367,0.324675920075665,0.428303519723041,0.692785877524365,0.692785877524365,"EARS2/FTH1/GUSB/CPOX/ALAD/EPRS1/HMBS/FECH/FTL/CP/COX15/COX10",12
"Genetic Information Processing","Folding, sorting and degradation","hsa03050","Proteasome","12/2256","46/9382",0.260869565217391,1.08487511563367,0.324675920075665,0.428303519723041,0.692785877524365,0.692785877524365,"PSMC4/PSMC6/POMP/PSMB2/PSMC3/PSMB6/ADRM1/PSMA7/PSME1/PSMA1/PSMB4/PSMA6",12
"Human Diseases","Immune disease","hsa05340","Primary immunodeficiency","10/2256","38/9382",0.263157894736842,1.09439156401642,0.328042242612277,0.432519864763194,0.69639666299028,0.69639666299028,"RFX5/CD40/ADA/IKBKG/IL2RG/JAK3/TAP2/DCLRE1C/RFXAP/UNG",10
